,image_index,nodule_index,gt_box,p2_max_iou,p3_max_iou,p4_max_iou
8545,5905,0,"[57.5, 75.5, 84.5, 67.5, 87.5, 88.5]",0.3478260934352875,0.1117589920759201,0.0146484375
8546,5906,0,"[69.5, 38.5, 61.5, 79.5, 49.5, 64.5]",0.2719033360481262,0.08056640625,0.01007080078125
8547,5907,0,"[94.5, 0.0, 11.5, 106.5, 4.5, 13.5]",0.131386861205101,0.0263671875,0.0032958984375
8548,5907,1,"[107.5, 42.5, 49.5, 115.5, 53.5, 51.5]",0.16511431336402893,0.03689320385456085,0.00537109375
8549,5908,0,"[47.5, 69.5, 87.5, 67.5, 89.5, 93.5]",0.15189872682094574,0.2619718313217163,0.06737890094518661
8550,5909,0,"[67.5, 37.5, 24.5, 72.5, 44.5, 25.5]",0.06316812336444855,0.008544921875,0.001068115234375
8551,5910,0,"[76.5, 95.5, 52.5, 81.5, 101.5, 54.5]",0.1171875,0.0146484375,0.0018310546875
8552,5911,0,"[56.5, 64.5, 0.0, 92.5, 102.5, 9.5]",0.03684372082352638,0.1658935844898224,0.24912400543689728
8553,5912,0,"[1.5, 0.0, 28.5, 37.5, 32.5, 37.5]",0.04544593766331673,0.1869826316833496,0.1767919361591339
8554,5913,0,"[48.5, 67.5, 91.5, 58.5, 77.5, 94.5]",0.2848101258277893,0.06932619959115982,0.0091552734375
8555,5914,0,"[42.5, 57.5, 28.5, 80.5, 83.5, 35.5]",0.04974561929702759,0.19436009228229523,0.1564621925354004
8556,5915,0,"[22.5, 83.5, 43.5, 32.5, 106.5, 47.5]",0.20134228467941284,0.14625228941440582,0.024948278442025185
8557,5916,0,"[61.5, 33.5, 114.5, 71.5, 42.5, 117.5]",0.3254237174987793,0.06591796875,0.00823974609375
8558,5917,0,"[62.5, 82.5, 29.5, 75.5, 92.5, 32.5]",0.24930748343467712,0.09002551436424255,0.01190185546875
8559,5917,1,"[71.5, 17.5, 35.5, 76.5, 21.5, 36.5]",0.0390625,0.0048828125,0.0006103515625
8560,5918,0,"[101.5, 104.5, 36.5, 111.5, 116.5, 38.5]",0.20512820780277252,0.05601558834314346,0.00732421875
8561,5918,1,"[108.5, 8.5, 49.5, 113.5, 13.5, 50.5]",0.048828125,0.006103515625,0.000762939453125
8562,5919,0,"[95.5, 60.5, 75.5, 116.5, 73.5, 80.5]",0.20552344620227814,0.2352408915758133,0.041656494140625
8563,5920,0,"[49.5, 41.5, 95.5, 56.5, 49.5, 98.5]",0.2740046977996826,0.041015625,0.005126953125
8564,5921,0,"[3.5, 100.5, 52.5, 13.5, 110.5, 54.5]",0.20270270109176636,0.046273745596408844,0.006103515625
8565,5922,0,"[81.5, 63.5, 35.5, 89.5, 71.5, 38.5]",0.2622142434120178,0.046875,0.005859375
8566,5923,0,"[70.5, 14.5, 94.5, 86.5, 29.5, 98.5]",0.21052631735801697,0.16847699880599976,0.029296875
8567,5923,1,"[34.5, 13.5, 76.5, 49.5, 31.5, 80.5]",0.19161677360534668,0.17823810875415802,0.032958984375
8568,5923,2,"[0.0, 0.0, 91.5, 3.5, 1.5, 94.5]",0.03076171875,0.00384521484375,0.00048065185546875
8569,5924,0,"[13.5, 7.5, 47.5, 23.5, 16.5, 50.5]",0.24920128285884857,0.06591796875,0.00823974609375
8570,5925,0,"[61.5, 102.5, 30.5, 70.5, 112.5, 35.5]",0.4531722068786621,0.10986328125,0.01373291015625
8571,5925,1,"[89.5, 57.5, 45.5, 97.5, 64.5, 50.5]",0.3831041157245636,0.068359375,0.008544921875
8572,5925,2,"[76.5, 70.5, 20.5, 83.5, 76.5, 25.5]",0.2962298095226288,0.05126953125,0.00640869140625
8573,5926,0,"[13.5, 37.5, 86.5, 23.5, 48.5, 90.5]",0.36781609058380127,0.107421875,0.013427734375
8574,5927,0,"[35.5, 108.5, 98.5, 50.5, 122.5, 102.5]",0.23357664048671722,0.19689621031284332,0.025634765625
8575,5928,0,"[108.5, 28.5, 107.5, 122.5, 41.5, 112.5]",0.29038113355636597,0.22216796875,0.02777099609375
8576,5929,0,"[48.5, 67.5, 71.5, 60.5, 83.5, 75.5]",0.25,0.17176583409309387,0.0234375
8577,5930,0,"[10.5, 73.5, 52.5, 28.5, 93.5, 54.5]",0.11594203114509583,0.11895910650491714,0.02197265625
8578,5931,0,"[86.5, 0.5, 21.5, 103.5, 8.5, 22.5]",0.08724832534790039,0.026188166812062263,0.004150390625
8579,5931,1,"[87.5, 0.0, 21.5, 102.5, 7.5, 22.5]",0.08326105773448944,0.022783886641263962,0.0034332275390625
8580,5932,0,"[90.5, 29.5, 22.5, 106.5, 45.5, 24.5]",0.1428571492433548,0.10041791200637817,0.015625
8581,5933,0,"[1.5, 21.5, 29.5, 9.5, 30.5, 32.5]",0.32846716046333313,0.052734375,0.006591796875
8582,5934,0,"[60.5, 112.5, 80.5, 73.5, 125.5, 82.5]",0.1772853136062622,0.07230955362319946,0.01031494140625
8583,5934,1,"[75.5, 104.5, 83.5, 88.5, 116.5, 85.5]",0.18390804529190063,0.06977308541536331,0.009521484375
8584,5935,0,"[113.5, 0.0, 123.5, 128.0, 9.5, 127.5]",0.2916160523891449,0.10880458354949951,0.016815185546875
8585,5936,0,"[0.0, 26.5, 58.5, 7.5, 35.5, 63.5]",0.36028823256492615,0.0823974609375,0.0102996826171875
8586,5937,0,"[52.5, 48.5, 11.5, 65.5, 71.5, 20.5]",0.14926443994045258,0.35226139426231384,0.082122802734375
8587,5937,1,"[27.5, 113.5, 33.5, 39.5, 123.5, 36.5]",0.2823529541492462,0.08392118662595749,0.010986328125
8588,5937,2,"[75.5, 121.5, 39.5, 95.5, 128.0, 45.5]",0.2868525981903076,0.14675447344779968,0.0238037109375
8589,5938,0,"[9.5, 93.5, 17.5, 25.5, 112.5, 22.5]",0.1651376187801361,0.21106259524822235,0.04638671875
8590,5939,0,"[101.5, 1.5, 8.5, 126.5, 21.5, 15.5]",0.09617486596107483,0.3087525963783264,0.09511443972587585
8591,5940,0,"[94.5, 111.5, 78.5, 107.5, 123.5, 82.5]",0.290909081697464,0.15234375,0.01904296875
8592,5941,0,"[36.5, 120.5, 112.5, 49.5, 128.0, 117.5]",0.3159973621368408,0.1190185546875,0.0148773193359375
8593,5942,0,"[65.5, 26.5, 4.5, 77.5, 41.5, 11.5]",0.24788732826709747,0.22738470137119293,0.0384521484375
8594,5943,0,"[82.5, 87.5, 51.5, 90.5, 95.5, 54.5]",0.2622142434120178,0.046875,0.005859375
8595,5943,1,"[106.5, 93.5, 76.5, 111.5, 98.5, 80.5]",0.17241379618644714,0.0244140625,0.0030517578125
8596,5944,0,"[31.5, 110.5, 106.5, 42.5, 124.5, 109.5]",0.2455243021249771,0.10832826793193817,0.01409912109375
8597,5945,0,"[52.5, 76.5, 116.5, 66.5, 87.5, 118.5]",0.18497109413146973,0.0751953125,0.0093994140625
8598,5946,0,"[7.5, 53.5, 90.5, 45.5, 105.5, 108.5]",0.014394962228834629,0.11515969783067703,0.3693491518497467
8599,5947,0,"[58.5, 14.5, 73.5, 73.5, 28.5, 76.5]",0.20210526883602142,0.13082490861415863,0.01922607421875
8600,5948,0,"[82.5, 0.0, 122.5, 94.5, 9.5, 128.0]",0.4079110026359558,0.1314268559217453,0.019134521484375
8601,5949,0,"[10.5, 66.5, 21.5, 38.5, 94.5, 30.5]",0.07256235927343369,0.2603978216648102,0.16601276397705078
8602,5949,1,"[116.5, 48.5, 4.5, 128.0, 59.5, 7.5]",0.27448177337646484,0.0926513671875,0.0115814208984375
8603,5950,0,"[8.5, 62.5, 42.5, 31.5, 84.5, 49.5]",0.12423738092184067,0.30653437972068787,0.10809326171875
8604,5951,0,"[28.5, 103.5, 0.0, 53.5, 128.0, 8.5]",0.07845725864171982,0.3053499460220337,0.1551366150379181
8605,5952,0,"[52.5, 98.5, 92.5, 59.5, 105.5, 95.5]",0.21251149475574493,0.035888671875,0.004486083984375
8606,5953,0,"[56.5, 33.5, 29.5, 69.5, 40.5, 30.5]",0.09437386691570282,0.019603068009018898,0.002777099609375
8607,5953,1,"[5.5, 41.5, 42.5, 13.5, 48.5, 44.5]",0.18518517911434174,0.02734375,0.00341796875
8608,5953,2,"[1.5, 78.5, 49.5, 7.5, 84.5, 51.5]",0.12741312384605408,0.017578125,0.002197265625
8609,5953,3,"[20.5, 66.5, 52.5, 25.5, 71.5, 53.5]",0.048828125,0.006103515625,0.000762939453125
8610,5954,0,"[103.5, 120.5, 70.5, 112.5, 125.5, 71.5]",0.061963774263858795,0.010986328125,0.001373291015625
8611,5955,0,"[45.5, 6.5, 57.5, 54.5, 14.5, 59.5]",0.2238806039094925,0.03515625,0.00439453125
8612,5956,0,"[61.5, 59.5, 97.5, 81.5, 76.5, 107.5]",0.1505882292985916,0.4482225775718689,0.103759765625
8613,5957,0,"[65.5, 103.5, 18.5, 75.5, 110.5, 25.5]",0.5705329179763794,0.11962890625,0.01495361328125
8614,5958,0,"[30.5, 86.5, 97.5, 42.5, 97.5, 103.5]",0.3388090431690216,0.193359375,0.024169921875
8615,5959,0,"[0.0, 111.5, 63.5, 24.5, 128.0, 64.5]",0.07509533315896988,0.046508923172950745,0.012081919237971306
8616,5960,0,"[28.5, 83.5, 62.5, 38.5, 93.5, 65.5]",0.2848101258277893,0.06932619959115982,0.0091552734375
8617,5961,0,"[77.5, 33.5, 74.5, 95.5, 49.5, 78.5]",0.1818181872367859,0.1753639429807663,0.03515625
8618,5962,0,"[109.5, 0.0, 15.5, 128.0, 21.5, 32.5]",0.07572004199028015,0.36442461609840393,0.20635223388671875
8619,5962,1,"[62.5, 0.0, 51.5, 79.5, 1.5, 59.5]",0.1222570538520813,0.03914934769272804,0.0062255859375
8620,5962,2,"[63.5, 76.5, 60.5, 71.5, 86.5, 63.5]",0.26174497604370117,0.05859375,0.00732421875
8621,5963,0,"[42.5, 1.5, 53.5, 49.5, 9.5, 56.5]",0.3014354109764099,0.041015625,0.005126953125
8622,5964,0,"[46.5, 73.5, 62.5, 54.5, 81.5, 66.5]",0.41436463594436646,0.0625,0.0078125
8623,5965,0,"[3.5, 58.5, 12.5, 15.5, 73.5, 18.5]",0.28387096524238586,0.21946047246456146,0.032958984375
8624,5966,0,"[80.5, 21.5, 55.5, 90.5, 33.5, 57.5]",0.20512820780277252,0.05859375,0.00732421875
8625,5966,1,"[51.5, 22.5, 76.5, 63.5, 39.5, 80.5]",0.23880596458911896,0.14472150802612305,0.02490234375
8626,5967,0,"[18.5, 11.5, 48.5, 22.5, 17.5, 49.5]",0.046875,0.005859375,0.000732421875
8627,5968,0,"[90.5, 10.5, 5.5, 97.5, 18.5, 7.5]",0.2023121416568756,0.02734375,0.00341796875
8628,5969,0,"[39.5, 101.5, 51.5, 42.5, 106.5, 52.5]",0.02629016526043415,0.003662109375,0.000457763671875
8629,5970,0,"[68.5, 69.5, 63.5, 81.5, 82.5, 66.5]",0.2321644425392151,0.123779296875,0.015472412109375
8630,5971,0,"[23.5, 77.5, 104.5, 33.5, 86.5, 107.5]",0.29900333285331726,0.06591796875,0.00823974609375
8631,5972,0,"[81.5, 10.5, 17.5, 89.5, 20.5, 20.5]",0.28932705521583557,0.055501461029052734,0.00732421875
8632,5973,0,"[92.5, 72.5, 63.5, 103.5, 82.5, 66.5]",0.29538461565971375,0.08056640625,0.01007080078125
8633,5974,0,"[88.5, 113.5, 58.5, 98.5, 124.5, 61.5]",0.29538461565971375,0.07662369310855865,0.01007080078125
8634,5975,0,"[99.5, 94.5, 75.5, 107.5, 102.5, 78.5]",0.2622142434120178,0.046875,0.005859375
8635,5975,1,"[19.5, 25.5, 80.5, 26.5, 31.5, 82.5]",0.1363203078508377,0.0205078125,0.0025634765625
8636,5976,0,"[117.5, 59.5, 43.5, 128.0, 71.5, 47.5]",0.3368421196937561,0.11731843650341034,0.015380859375
8637,5977,0,"[119.5, 36.5, 63.5, 128.0, 44.5, 64.5]",0.07856810837984085,0.0166015625,0.0020751953125
8638,5978,0,"[20.5, 7.5, 20.5, 29.5, 15.5, 22.5]",0.17457474768161774,0.03515625,0.00439453125
8639,5979,0,"[43.5, 49.5, 26.5, 64.5, 66.5, 33.5]",0.17479516565799713,0.3266948163509369,0.076263427734375
8640,5980,0,"[48.5, 102.5, 0.0, 73.5, 128.0, 10.5]",0.07648926228284836,0.33178016543388367,0.17656661570072174
8641,5980,1,"[106.5, 121.5, 50.5, 116.5, 127.5, 53.5]",0.21777386963367462,0.04165651649236679,0.0054931640625
8642,5981,0,"[91.5, 54.5, 105.5, 98.5, 63.5, 107.5]",0.18038852512836456,0.03076171875,0.00384521484375
8643,5982,0,"[85.5, 61.5, 90.5, 106.5, 73.5, 94.5]",0.20253165066242218,0.15789473056793213,0.027000728994607925
8644,5983,0,"[24.5, 74.5, 78.5, 36.5, 85.5, 81.5]",0.24725274741649628,0.07870564609766006,0.0120849609375
8645,5984,0,"[56.5, 63.5, 91.5, 68.5, 74.5, 94.5]",0.2681564390659332,0.09227963536977768,0.0120849609375
8646,5985,0,"[113.5, 74.5, 31.5, 128.0, 94.5, 34.5]",0.16134454309940338,0.13120728731155396,0.02655029296875
8647,5986,0,"[62.5, 92.5, 52.5, 98.5, 128.0, 56.5]",0.0476900152862072,0.12512218952178955,0.08336908370256424
8648,5987,0,"[67.5, 49.5, 50.5, 77.5, 59.5, 52.5]",0.20270270109176636,0.046273745596408844,0.006103515625
8649,5988,0,"[47.5, 2.5, 59.5, 71.5, 40.5, 71.5]",0.046783626079559326,0.24338623881340027,0.26716139912605286
8650,5989,0,"[51.5, 21.5, 20.5, 69.5, 44.5, 31.5]",0.11242863535881042,0.48268768191337585,0.12202747911214828
8651,5990,0,"[74.5, 0.0, 33.5, 80.5, 2.5, 35.5]",0.05859375,0.00732421875,0.00091552734375
8652,5991,0,"[92.5, 73.5, 43.5, 108.5, 88.5, 48.5]",0.2298850566148758,0.22387197613716125,0.03662109375
8653,5992,0,"[76.5, 78.5, 34.5, 92.5, 100.5, 39.5]",0.16393442451953888,0.26863086223602295,0.0537109375
8654,5993,0,"[63.5, 19.5, 44.5, 72.5, 30.5, 47.5]",0.2388973981142044,0.06898649781942368,0.009063720703125
8655,5994,0,"[29.5, 112.5, 53.5, 41.5, 128.0, 56.5]",0.218678817152977,0.10232117772102356,0.01702880859375
8656,5995,0,"[13.5, 105.5, 0.0, 31.5, 124.5, 2.5]",0.13256005942821503,0.13269275426864624,0.026092529296875
8657,5995,1,"[29.5, 63.5, 98.5, 56.5, 104.5, 118.5]",0.02312556467950344,0.18500451743602753,0.44692736864089966
8658,5996,0,"[15.5, 38.5, 79.5, 48.5, 77.5, 93.5]",0.02841602824628353,0.16918684542179108,0.2757096290588379
8659,5997,0,"[22.5, 22.5, 116.5, 35.5, 33.5, 122.5]",0.3173076808452606,0.20947265625,0.02618408203125
8660,5998,0,"[72.5, 106.5, 57.5, 103.5, 128.0, 66.5]",0.08535467088222504,0.29574480652809143,0.1830596923828125
8661,5998,1,"[68.5, 33.5, 57.5, 75.5, 42.5, 61.5]",0.29931971430778503,0.0615234375,0.0076904296875
8662,5999,0,"[111.5, 64.5, 101.5, 120.5, 73.5, 105.5]",0.30421218276023865,0.0791015625,0.0098876953125
8663,6000,0,"[29.5, 96.5, 97.5, 35.5, 101.5, 98.5]",0.053449951112270355,0.00732421875,0.00091552734375
8664,6001,0,"[115.5, 32.5, 92.5, 123.5, 42.5, 95.5]",0.26174497604370117,0.05859375,0.00732421875
8665,6001,1,"[0.5, 106.5, 52.5, 14.5, 115.5, 55.5]",0.2535211145877838,0.07457667589187622,0.01153564453125
8666,6002,0,"[67.5, 54.5, 15.5, 99.5, 111.5, 30.5]",0.0187134500592947,0.11325028538703918,0.281281977891922
8667,6002,1,"[50.5, 110.5, 66.5, 57.5, 117.5, 70.5]",0.3828125,0.0478515625,0.0059814453125
8668,6002,2,"[55.5, 91.5, 62.5, 65.5, 102.5, 65.5]",0.2719033360481262,0.07662369310855865,0.01007080078125
8669,6002,3,"[55.5, 101.5, 36.5, 62.5, 106.5, 39.5]",0.16580066084861755,0.025634765625,0.003204345703125
8670,6002,4,"[62.5, 127.5, 62.5, 67.5, 128.0, 65.5]",0.0146484375,0.0018310546875,0.0002288818359375
8671,6002,5,"[68.5, 124.5, 63.5, 73.5, 128.0, 66.5]",0.1025390625,0.0128173828125,0.0016021728515625
8672,6002,6,"[72.5, 119.5, 60.5, 78.5, 127.5, 63.5]",0.19544419646263123,0.03515625,0.00439453125
8673,6003,0,"[0.5, 96.5, 39.5, 39.5, 128.0, 45.5]",0.05120682716369629,0.1546671986579895,0.12740498781204224
8674,6003,1,"[33.5, 105.5, 44.5, 42.5, 116.5, 45.5]",0.11700183153152466,0.023045970126986504,0.003021240234375
8675,6004,0,"[46.5, 102.5, 5.5, 55.5, 111.5, 7.5]",0.20035618543624878,0.03955078125,0.00494384765625
8676,6005,0,"[3.5, 28.5, 22.5, 26.5, 51.5, 25.5]",0.10068169981241226,0.15063777565956116,0.04294105991721153
8677,6006,0,"[117.5, 24.5, 61.5, 126.5, 32.5, 64.5]",0.27272728085517883,0.052734375,0.006591796875
8678,6007,0,"[125.5, 80.5, 61.5, 128.0, 91.5, 65.5]",0.14760147035121918,0.02685546875,0.00335693359375
8679,6007,1,"[32.5, 80.5, 86.5, 62.5, 114.5, 100.5]",0.03585434332489967,0.23163539171218872,0.22746187448501587
8680,6008,0,"[108.5, 65.5, 70.5, 119.5, 75.5, 73.5]",0.29538461565971375,0.08056640625,0.01007080078125
8681,6009,0,"[109.5, 4.5, 101.5, 119.5, 15.5, 105.5]",0.36781609058380127,0.107421875,0.013427734375
8682,6009,1,"[110.5, 0.0, 102.5, 128.0, 12.5, 121.5]",0.12318796664476395,0.360578715801239,0.11566686630249023
8683,6010,0,"[81.5, 81.5, 75.5, 94.5, 97.5, 78.5]",0.20338982343673706,0.09901624172925949,0.01904296875
8684,6011,0,"[57.5, 27.5, 17.5, 78.5, 42.5, 20.5]",0.15177865326404572,0.1601841151714325,0.028839111328125
8685,6011,1,"[89.5, 11.5, 17.5, 100.5, 21.5, 18.5]",0.10676156729459763,0.0242922380566597,0.00335693359375
8686,6011,2,"[59.5, 93.5, 18.5, 67.5, 102.5, 20.5]",0.18840579688549042,0.03515625,0.00439453125
8687,6012,0,"[28.5, 49.5, 56.5, 46.5, 69.5, 60.5]",0.15094339847564697,0.21830986440181732,0.0439453125
8688,6013,0,"[81.5, 79.5, 88.5, 128.0, 128.0, 126.5]",0.005974364001303911,0.04779491201043129,0.3741496205329895
8689,6013,1,"[122.5, 111.5, 89.5, 128.0, 121.5, 95.5]",0.3688274621963501,0.08056640625,0.01007080078125
8690,6014,0,"[75.5, 108.5, 47.5, 88.5, 123.5, 50.5]",0.21215470135211945,0.13657885789871216,0.017852783203125
8691,6015,0,"[121.5, 22.5, 22.5, 128.0, 28.5, 25.5]",0.20729365944862366,0.028564453125,0.003570556640625
8692,6016,0,"[74.5, 0.0, 52.5, 99.5, 29.5, 63.5]",0.06311248242855072,0.2998136878013611,0.19252927601337433
8693,6017,0,"[0.0, 96.5, 8.5, 18.5, 128.0, 28.5]",0.04392964392900467,0.3083312511444092,0.2498382180929184
8694,6018,0,"[45.5, 106.5, 87.5, 56.5, 117.5, 88.5]",0.10471203923225403,0.025410333648324013,0.003692626953125
8695,6018,1,"[106.5, 90.5, 123.5, 111.5, 97.5, 124.5]",0.068359375,0.008544921875,0.001068115234375
8696,6019,0,"[97.5, 1.5, 84.5, 106.5, 9.5, 87.5]",0.32846716046333313,0.052734375,0.006591796875
8697,6020,0,"[39.5, 57.5, 28.5, 48.5, 66.5, 33.5]",0.3957382142543793,0.098876953125,0.012359619140625
8698,6020,1,"[53.5, 0.0, 35.5, 65.5, 9.5, 41.5]",0.43062201142311096,0.1669921875,0.0208740234375
8699,6020,2,"[41.5, 5.5, 35.5, 65.5, 26.5, 49.5]",0.07256235927343369,0.3905237019062042,0.18495596945285797
8700,6020,3,"[98.5, 15.5, 39.5, 107.5, 24.5, 43.5]",0.30421218276023865,0.0791015625,0.0098876953125
8701,6020,4,"[83.5, 52.5, 53.5, 96.5, 66.5, 60.5]",0.3036496341228485,0.2955367863178253,0.03887939453125
8702,6020,5,"[105.5, 14.5, 63.5, 110.5, 24.5, 67.5]",0.2339688092470169,0.048828125,0.006103515625
8703,6021,0,"[113.5, 71.5, 43.5, 125.5, 86.5, 48.5]",0.29304030537605286,0.15121838450431824,0.0274658203125
8704,6022,0,"[100.5, 17.5, 58.5, 116.5, 33.5, 64.5]",0.23076923191547394,0.28687307238578796,0.046875
8705,6023,0,"[38.5, 51.5, 32.5, 65.5, 75.5, 38.5]",0.08695652335882187,0.2382134050130844,0.09357240051031113
8706,6024,0,"[0.5, 42.5, 89.5, 15.5, 62.5, 93.5]",0.17582418024539948,0.16140350699424744,0.03662109375
8707,6025,0,"[0.0, 54.5, 94.5, 2.5, 60.5, 97.5]",0.087890625,0.010986328125,0.001373291015625
8708,6026,0,"[0.0, 0.0, 56.5, 25.5, 13.5, 59.5]",0.14193309843540192,0.1265169382095337,0.029608193784952164
8709,6027,0,"[46.5, 103.5, 40.5, 57.5, 115.5, 43.5]",0.24725274741649628,0.0966796875,0.0120849609375
8710,6028,0,"[45.5, 48.5, 123.5, 54.5, 56.5, 126.5]",0.27272728085517883,0.052734375,0.006591796875
8711,6029,0,"[0.0, 54.5, 112.5, 25.5, 100.5, 128.0]",0.028160491958260536,0.15995417535305023,0.30487507581710815
8712,6029,1,"[3.5, 86.5, 112.5, 19.5, 99.5, 120.5]",0.23636363446712494,0.3886210322380066,0.05078125
8713,6030,0,"[105.5, 115.5, 53.5, 116.5, 124.5, 54.5]",0.09302325546741486,0.021737806499004364,0.003021240234375
8714,6031,0,"[101.5, 37.5, 65.5, 112.5, 47.5, 68.5]",0.29538461565971375,0.08056640625,0.01007080078125
8715,6032,0,"[99.5, 75.5, 99.5, 115.5, 91.5, 102.5]",0.1764705926179886,0.17395764589309692,0.0234375
8716,6033,0,"[81.5, 72.5, 27.5, 95.5, 91.5, 30.5]",0.1717352420091629,0.12267018109560013,0.02435302734375
8717,6034,0,"[40.5, 104.5, 79.5, 50.5, 115.5, 82.5]",0.29538461565971375,0.08056640625,0.01007080078125
8718,6035,0,"[105.5, 74.5, 51.5, 128.0, 111.5, 81.5]",0.02050049975514412,0.16400399804115295,0.41466715931892395
8719,6036,0,"[92.5, 59.5, 97.5, 106.5, 72.5, 100.5]",0.2217090129852295,0.12752003967761993,0.01666259765625
8720,6037,0,"[30.5, 79.5, 95.5, 43.5, 89.5, 98.5]",0.24930748343467712,0.09521484375,0.01190185546875
8721,6038,0,"[52.5, 106.5, 34.5, 96.5, 128.0, 35.5]",0.045911047607660294,0.05348934233188629,0.02083207108080387
8722,6039,0,"[95.5, 100.5, 11.5, 121.5, 122.5, 15.5]",0.10062892735004425,0.18397626280784607,0.057655755430459976
8723,6040,0,"[104.5, 73.5, 64.5, 109.5, 79.5, 66.5]",0.10638298094272614,0.0146484375,0.0018310546875
8724,6041,0,"[112.5, 1.5, 83.5, 127.5, 16.5, 88.5]",0.24297645688056946,0.15964239835739136,0.034332275390625
8725,6042,0,"[95.5, 15.5, 78.5, 106.5, 25.5, 81.5]",0.2719033360481262,0.08056640625,0.01007080078125
8726,6043,0,"[62.5, 60.5, 101.5, 73.5, 76.5, 106.5]",0.24064171314239502,0.2067418396472931,0.02685546875
8727,6044,0,"[49.5, 78.5, 60.5, 69.5, 96.5, 64.5]",0.15094339847564697,0.18493150174617767,0.0439453125
8728,6045,0,"[48.5, 119.5, 105.5, 53.5, 128.0, 108.5]",0.17988929152488708,0.0311279296875,0.0038909912109375
8729,6046,0,"[34.5, 82.5, 82.5, 46.5, 90.5, 84.5]",0.2054794579744339,0.04077669978141785,0.005859375
8730,6047,0,"[86.5, 26.5, 9.5, 108.5, 52.5, 17.5]",0.1041666641831398,0.30917873978614807,0.12889963388442993
8731,6047,1,"[36.5, 18.5, 48.5, 41.5, 21.5, 50.5]",0.05859375,0.00732421875,0.00091552734375
8732,6048,0,"[39.5, 86.5, 45.5, 57.5, 96.5, 49.5]",0.24193547666072845,0.12628625333309174,0.02134927362203598
8733,6049,0,"[6.5, 9.5, 36.5, 15.5, 18.5, 39.5]",0.313043475151062,0.059326171875,0.007415771484375
8734,6049,1,"[0.0, 31.5, 49.5, 6.5, 43.5, 51.5]",0.1678321659564972,0.0380859375,0.0047607421875
8735,6050,0,"[20.5, 44.5, 59.5, 34.5, 54.5, 62.5]",0.2594594657421112,0.1025390625,0.0128173828125
8736,6051,0,"[45.5, 105.5, 43.5, 50.5, 110.5, 44.5]",0.0391872264444828,0.006103515625,0.000762939453125
8737,6051,1,"[97.5, 97.5, 67.5, 128.0, 128.0, 73.5]",0.06725632399320602,0.18866302073001862,0.09904423356056213
8738,6051,2,"[98.5, 99.5, 66.5, 128.0, 128.0, 73.5]",0.07530360668897629,0.21882346272468567,0.11646026372909546
8739,6052,0,"[0.5, 92.5, 65.5, 7.5, 99.5, 68.5]",0.15970084071159363,0.035888671875,0.004486083984375
8740,6053,0,"[0.0, 31.5, 89.5, 14.5, 51.5, 92.5]",0.16134454309940338,0.12658801674842834,0.02655029296875
8741,6053,1,"[23.5, 87.5, 63.5, 36.5, 102.5, 64.5]",0.09953343868255615,0.037789467722177505,0.005950927734375
8742,6054,0,"[2.5, 11.5, 39.5, 11.5, 20.5, 40.5]",0.08957280963659286,0.018656261265277863,0.002471923828125
8743,6055,0,"[23.5, 64.5, 62.5, 38.5, 79.5, 65.5]",0.1929648220539093,0.09937208145856857,0.020599365234375
8744,6056,0,"[16.5, 23.5, 108.5, 39.5, 43.5, 111.5]",0.11294117569923401,0.15722738206386566,0.04101821407675743
8745,6057,0,"[7.5, 32.5, 18.5, 14.5, 42.5, 21.5]",0.27561837434768677,0.05126953125,0.00640869140625
8746,6058,0,"[12.5, 28.5, 25.5, 42.5, 57.5, 29.5]",0.06852248311042786,0.15628816187381744,0.0910513773560524
8747,6058,1,"[105.5, 94.5, 2.5, 123.5, 108.5, 5.5]",0.17843866348266602,0.14860625565052032,0.0230712890625
8748,6059,0,"[66.5, 112.5, 104.5, 78.5, 128.0, 108.5]",0.25600001215934753,0.11623616516590118,0.022705078125
8749,6060,0,"[19.5, 4.5, 19.5, 57.5, 38.5, 27.5]",0.03987729921936989,0.16537468135356903,0.2212148755788803
8750,6061,0,"[80.5, 63.5, 17.5, 94.5, 74.5, 20.5]",0.2455243021249771,0.09082206338644028,0.01409912109375
8751,6061,1,"[76.5, 64.5, 1.5, 94.5, 75.5, 3.5]",0.16410256922245026,0.08214887976646423,0.0120849609375
8752,6062,0,"[82.5, 47.5, 20.5, 96.5, 58.5, 23.5]",0.2455243021249771,0.09950549155473709,0.01409912109375
8753,6062,1,"[116.5, 51.5, 33.5, 124.5, 61.5, 34.5]",0.08973769098520279,0.018536584451794624,0.00244140625
8754,6062,2,"[82.5, 48.5, 19.5, 97.5, 59.5, 24.5]",0.31465092301368713,0.1776953488588333,0.025177001953125
8755,6063,0,"[51.5, 72.5, 8.5, 64.5, 81.5, 16.5]",0.36862003803253174,0.2178121954202652,0.028564453125
8756,6064,0,"[71.5, 58.5, 122.5, 114.5, 99.5, 128.0]",0.03571247309446335,0.11369050294160843,0.13929840922355652
8757,6065,0,"[89.5, 103.5, 22.5, 96.5, 111.5, 24.5]",0.15662650763988495,0.02734375,0.00341796875
8758,6066,0,"[44.5, 39.5, 37.5, 51.5, 44.5, 38.5]",0.052935514599084854,0.008544921875,0.001068115234375
8759,6066,1,"[52.5, 89.5, 50.5, 57.5, 94.5, 51.5]",0.04373177886009216,0.006103515625,0.000762939453125
